"","구코드","동코드","위도","경도"
"703","680","10600",37.5251938,127.1171688
"704","680","10600",37.525869,127.1178287
"705","680","10300",37.4777976,127.037808
"706","680","10500",37.4995262,127.0807975
"707","680","10400",37.4976597,127.0966166
"708","680","10200",37.4884242,127.0718366
"709","680","10100",37.4983581,127.0613825
"710","680","10100",37.499078,127.0608222
"711","680","10100",37.519227,127.0524636
"712","680","11400",37.4997782,127.0591154
"713","680","11400",37.4996735,127.0587965
"714","680","11400",37.4995713,127.0581607
"715","680","11400",37.4995579,127.0582517
"716","680","11400",37.4994557,127.0582255
"717","680","11400",37.4989687,127.0585465
"718","680","11400",37.4989081,127.0585021
"719","680","10500",37.5215706,127.0489167
"720","680","10700",37.5211962,127.0376692
"721","680","10700",37.5210403,127.0375752
"722","680","10700",37.5212379,127.0375884
"723","680","10500",37.5214036,127.0363626
"724","680","10400",37.5142843,127.0606823
"725","680","10400",37.5146432,127.0617771
"726","680","10500",37.5143808,127.0618428
"727","680","10600",37.5147564,127.062462
"728","680","10400",37.4876101,127.0731216
"729","680","10400",37.4915455,127.0879988
"730","680","10500",37.5236395,127.0372791
"731","680","10600",37.5247026,127.0378405
"732","680","10600",37.5247748,127.0377761
"733","680","10600",37.5202874,127.0305573
"734","680","10500",37.4939499,127.0468332
"735","680","10500",37.5119284,127.0947491
"736","680","10100",37.5102848,127.0933541
"737","680","11400",37.5073807,127.1016097
"738","680","11400",37.506921,127.1005151
"739","680","10400",37.5049751,127.0416595
"740","680","10500",37.5071582,127.0835031
"741","680","10700",37.4939485,127.1101251
"742","680","10700",37.4956062,127.0855786
"743","680","11500",37.490587,127.11157
"744","680","11500",37.5187616,127.1132657
"745","680","11400",37.4894437,127.1121085
"746","680","11800",37.5179225,127.0287493
"747","680","11800",37.4911304,127.081014
"748","680","11800",37.4909159,127.0825369
"749","680","11800",37.4912846,127.0824006
"750","680","11000",37.4893807,127.081697
"751","680","10400",37.489206,127.0816175
"752","680","10400",37.4896153,127.0823183
"753","680","10400",37.4936608,127.0449679
"754","680","10400",37.4935642,127.0452144
"755","680","10500",37.4931959,127.0438577
"756","680","10500",37.49356,127.0467543
"757","680","10600",37.4940803,127.0463318
"758","680","10600",37.5140226,127.1229219
"759","680","10600",37.5135525,127.1229677
"760","680","10300",37.5012923,127.0845869
"761","680","10400",37.522125,127.0357246
"762","680","10700",37.5052692,127.0506881
"763","680","10800",37.5061557,127.050244
"764","680","10800",37.4741595,127.0495124
"765","680","10700",37.474481,127.0498046
"766","680","10700",37.4750699,127.0511269
"767","680","10500",37.4770135,127.0483862
"768","680","10200",37.498473,127.0549118
"769","680","10200",37.5180262,127.0464751
"770","680","10200",37.5020381,127.0553984
"771","680","10200",37.5018985,127.0552575
"772","680","10800",37.5168532,127.0373113
"773","680","10400",37.5177078,127.0517228
"774","680","10100",37.4877867,127.1183381
"775","680","10700",37.4975634,127.0543514
"776","680","10100",37.5014542,127.0685108
"777","680","10100",37.5050689,127.0365692
"778","680","10100",37.511249,127.0644082
"779","680","10100",37.4977848,127.0448534
"780","680","11400",37.4905686,127.0773762
"781","680","11400",37.4905041,127.0771008
"782","680","11400",37.4927342,127.0761525
"783","680","11400",37.4924977,127.0759928
"784","680","10800",37.5164563,127.0352095
"785","680","10200",37.4901298,127.0708686
"786","680","10800",37.5180368,127.0450552
"787","680","10700",37.5211214,127.0375018
"788","680","10400",37.5151941,127.0614874
"789","680","10600",37.4695216,127.1235376
"790","680","10700",37.5096701,127.066532
"791","680","10100",37.5305662,127.028981
"792","680","11500",37.5172488,127.0414947
"793","680","11500",37.4864668,127.0685111
"794","680","11500",37.4865416,127.0687428
"795","680","11400",37.4866779,127.0689668
"796","680","11400",37.4868817,127.069824
"797","680","11400",37.4871387,127.070627
"798","680","11400",37.5079711,127.0455675
"799","680","10600",37.5078275,127.0455792
"800","680","11400",37.4967165,127.0453538
"801","680","11800",37.4913712,127.082444
"802","680","10600",37.5151286,127.118591
"803","680","10600",37.5106996,127.0457005
"804","680","10800",37.524415,127.0472417
"805","680","10700",37.5167296,127.0362763
"806","680","10400",37.5140249,127.0334281
"807","680","10800",37.4920352,127.0267177
"808","680","10600",37.4966473,127.0455782
"809","680","10600",37.5211008,127.04885
"810","680","10800",37.4995593,127.0440227
"811","680","11400",37.4896734,127.07533
"812","680","10500",37.5034653,127.0600561
"813","680","10300",37.5036328,127.0600443
"814","680","10300",37.5039002,127.0611255
"815","680","10300",37.5042111,127.0621005
"816","680","10300",37.5043408,127.0621992
"817","680","10600",37.5084508,127.0974316
"818","680","11400",37.51056,127.0960235
"819","680","11400",37.5111851,127.0957784
"820","680","11400",37.5188282,127.0500405
"821","680","10600",37.5001419,127.060082
"822","680","11200",37.5107297,127.0737266
"823","680","10100",37.5172058,127.0386797
"824","680","10100",37.5259313,127.0333526
"825","680","10600",37.5206991,127.0318452
"826","680","10400",37.4832732,127.044018
"827","680","10500",37.5024063,127.0952442
"828","680","10400",37.5025565,127.0951291
"829","680","10500",37.4940816,127.0811725
"830","680","10500",37.4944074,127.0825875
"831","680","10500",37.4955174,127.0459142
"832","680","10500",37.495208,127.0451007
"833","680","10500",37.4948915,127.0462107
"834","680","10500",37.5080977,127.087908
"835","680","10500",37.5157802,127.1184516
"836","680","10600",37.5109347,127.0460782
"837","680","10600",37.5077349,127.0391631
"838","680","10600",37.5072543,127.0398828
"839","680","10400",37.5069972,127.0403715
"840","680","10100",37.5060852,127.0407473
"841","680","10100",37.5051938,127.0417625
"842","680","10800",37.521746,127.0264105
"843","680","10700",37.5247498,127.0386785
"844","680","10100",37.5320885,127.0298437
"845","680","11500",37.532372,127.0296192
"846","680","11500",37.5324128,127.0297127
"847","680","10800",37.465066,127.1096886
"848","680","10800",37.4644885,127.1082419
"849","680","10800",37.4647565,127.1085797
"850","680","10200",37.5025082,127.0588107
"851","680","10200",37.5020517,127.0590443
"852","680","10500",37.5014593,127.0595339
"853","680","10600",37.5230894,127.0334513
"854","680","10600",37.52316,127.033231
"855","680","10600",37.5234746,127.0329595
"856","680","10600",37.5239531,127.0329248
"857","680","10100",37.5162844,127.0847383
"858","680","10100",37.5171658,127.0410721
"859","680","11500",37.5171733,127.0410683
"860","680","11500",37.5169975,127.0413644
"861","680","10100",37.4935548,127.0543497
"862","680","10700",37.470742,127.0432589
"863","680","10700",37.4709448,127.0432726
"864","680","10700",37.471797,127.0452093
"865","680","10600",37.5308438,127.0309137
"866","680","10800",37.5309877,127.0317958
"867","680","10800",37.5011035,127.0678287
"868","680","10800",37.5003712,127.0675336
"869","680","10800",37.5022372,127.0664594
"870","680","10800",37.5116237,127.0454418
"871","680","11500",37.4864516,127.0686526
"872","680","11400",37.4870322,127.071197
"873","680","11800",37.5112261,127.0475088
"874","680","10400",37.5068878,127.0399752
"875","680","10600",37.4774414,127.0486497
"876","680","10600",37.5024511,127.0987833
"877","680","10600",37.4841554,127.0450543
"878","680","10600",37.5209247,127.0319516
"879","680","11400",37.51861,127.0503592
"880","680","10600",37.5229511,127.0330783
"881","680","10600",37.5243825,127.0329449
"882","680","10100",37.4839684,127.047176
"883","680","10600",37.5027233,127.0987808
"884","680","10400",37.4999917,127.0967735
"885","680","11500",37.5156317,127.0386613
"886","680","10500",37.5054625,127.0649187
"887","680","10600",37.5048016,127.0652549
"888","680","10500",37.4946703,127.082699
"889","680","10500",37.5276464,127.0381233
"890","680","10600",37.5276094,127.0380095
"891","680","10600",37.5269536,127.0402459
"892","680","10600",37.5253294,127.0416166
"893","680","10700",37.4944433,127.0400903
"894","680","10800",37.4705808,127.0256036
"895","680","10100",37.4944623,127.0141553
"896","680","10600",37.4989627,127.1005706
"897","680","10600",37.4984339,127.0988909
"898","680","10400",37.5024899,127.0972052
"899","680","10500",37.4690754,127.1237046
"900","680","10100",37.4918974,127.1164041
"901","680","10100",37.492134,127.1165368
"902","680","11800",37.4936093,127.0793872
"903","680","10800",37.5260646,127.0419261
"904","680","10600",37.5229485,127.0284399
"905","680","10600",37.4853875,127.0560502
"906","680","11000",37.5084326,127.0332168
"907","680","10600",37.5094808,127.0645415
"908","680","10100",37.5091417,127.0646913
"909","680","10100",37.5109845,127.0638019
"910","680","10100",37.4711055,127.0262204
"911","680","10100",37.5229962,127.0163635
"912","680","10100",37.4944119,127.0155614
"913","680","10800",37.4949847,127.0160106
"914","680","10800",37.4949921,127.0166001
"915","680","10800",37.495262,127.0173077
"916","680","10100",37.4984553,127.023369
"917","680","10800",37.5080181,127.0401212
"918","680","10800",37.5262136,127.0262315
"919","680","10100",37.4852933,127.0382037
"920","680","10500",37.4957945,127.0390697
"921","680","10500",37.4959458,127.0394593
"922","680","10300",37.4860336,127.0672994
"923","680","10300",37.5091759,127.0328661
"924","680","10300",37.5099642,127.0325004
"925","680","10300",37.4805129,127.0632177
"926","680","10300",37.4803506,127.0634143
"927","680","10700",37.4936288,127.0403229
"928","680","10300",37.4915686,127.0377616
"929","680","10100",37.5168818,127.0907226
"930","680","10100",37.4965016,127.0404
"931","680","10500",37.5124475,127.0511664
"932","680","10300",37.4824626,127.0622332
"933","680","10100",37.4964107,127.0696436
"934","680","11000",37.5167623,127.0293123
"935","680","10100",37.5157347,127.0696452
"936","680","10100",37.4960176,127.0392051
"937","680","10100",37.4967523,127.0390086
"938","680","10800",37.4853871,127.0896203
"939","680","10500",37.4862326,127.0677905
"940","680","10400",37.4862754,127.0674772
"941","680","10600",37.5238983,127.0231871
"942","680","10600",37.4836881,127.0421471
"943","680","10600",37.5048808,127.0350412
"944","680","10600",37.5047106,127.0349694
"945","680","10600",37.503508,127.035834
"946","680","10600",37.5060346,127.0345009
"947","680","10700",37.527325,127.0216951
"948","680","10700",37.5228375,127.0194314
"949","680","10700",37.4982025,127.0688498
"950","680","10100",37.4883568,127.0319401
"951","680","10700",37.4889576,127.0316602
"952","680","10700",37.4890837,127.0321097
"953","680","10700",37.4901252,127.0316223
"954","680","10700",37.4920691,127.0323824
"955","680","10700",37.4955664,127.013118
"956","680","10700",37.4989278,127.0250707
"957","680","11400",37.4911776,127.0647206
"958","680","10100",37.4715993,127.0271322
"959","680","10700",37.4701513,127.0252934
"960","680","11000",37.5061929,127.0594343
"961","680","11000",37.480929,127.0539193
"962","680","10600",37.493651,127.0421938
"963","680","10600",37.4936282,127.0420259
"964","680","10500",37.5157723,127.091119
"965","680","10800",37.4936847,127.0412622
"966","680","10100",37.4938108,127.0411754
"967","680","10100",37.4966864,127.069824
"968","680","10100",37.4966012,127.0695207
"969","680","11000",37.5068669,127.0613784
"970","680","11000",37.5069988,127.0620964
"971","680","11400",37.4915145,127.0649807
"972","680","11000",37.4908723,127.0661079
"973","680","10800",37.4893324,127.0843856
"974","680","10700",37.4945027,127.0399113
"975","680","11500",37.4917053,127.0365331
"976","680","10100",37.4862779,127.0411298
"977","680","10100",37.4849431,127.0379265
"978","680","10100",37.485044,127.0387401
"979","680","10500",37.4852959,127.0405391
"980","680","10500",37.4851048,127.0416605
"981","680","10800",37.5239917,127.0224013
"982","680","10700",37.4984866,127.069169
"983","680","10700",37.5086332,127.0382577
"984","680","10100",37.5156975,127.0298148
"985","680","10100",37.5170626,127.0294691
"986","680","10600",37.4837947,127.042244
"987","680","10700",37.5242898,127.0203956
"988","680","10100",37.516428,127.0297629
"989","680","10100",37.5132854,127.0702227
"990","680","10800",37.4891385,127.0298986
"991","680","10800",37.48789,127.0483199
"992","680","10800",37.5235486,127.0209735
"993","680","10800",37.5235113,127.021177
"994","680","10400",37.4904366,127.0634884
"995","680","11000",37.485056,127.0657775
"996","680","11000",37.5064256,127.0600973
"997","680","11000",37.480974,127.0535849
"998","680","10600",37.4929506,127.0426329
"999","680","10400",37.5041245,127.0418772
"1000","680","11000",37.5068046,127.0500605
"1001","680","11100",37.5099605,127.0423262
"1002","680","10800",37.495734,127.0393359
"1003","680","11200",37.4971611,127.0385199
"1004","680","10300",37.5108712,127.0322346
"1005","680","10700",37.4942689,127.0333273
"1006","680","11800",37.4955907,127.0381541
"1007","680","10600",37.484383,127.0416789
"1008","680","11500",37.5071707,127.0625978
"1009","680","10600",37.5072784,127.0626442
"1010","680","10300",37.5072225,127.0627913
"1011","680","10300",37.5045063,127.0578957
"1012","680","10500",37.4912582,127.0367599
"1013","680","10600",37.4880474,127.1184197
"1014","680","10600",37.5049959,127.0654125
"1015","680","10600",37.5038363,127.0656012
"1016","680","10500",37.5232887,127.0414147
"1017","680","10600",37.523656,127.0413498
"1018","680","10600",37.5036507,127.1033482
"1019","680","10700",37.525512,127.0407419
"1020","680","10400",37.5342363,127.117299
"1021","680","10500",37.4837132,127.0419806
"1022","680","10600",37.5153304,127.0428384
"1023","680","10600",37.5151688,127.0421754
"1024","680","10600",37.4935528,127.042122
"1025","680","10100",37.4937343,127.0411374
"1026","680","10100",37.5070447,127.0620091
"1027","680","10500",37.5038169,127.0584292
"1028","680","10500",37.4851383,127.0394058
"1029","680","10700",37.5247241,127.0372067
"1030","680","10700",37.5275236,127.036833
"1031","680","10300",37.5116504,127.0235024
"1032","680","10300",37.5118255,127.0240677
"1033","680","10300",37.512035,127.0239972
"1034","680","10200",37.5122133,127.024556
"1035","680","11000",37.488414,127.028294
"1036","680","10300",37.4885619,127.0283932
"1037","680","11800",37.489079,127.030086
"1038","680","10600",37.5296629,127.0322545
"1039","680","10600",37.4920288,127.0325241
"1040","680","11200",37.4868872,127.1019845
"1041","680","10800",37.4868652,127.0718452
"1042","680","11000",37.4843082,127.0684974
"1043","680","11000",37.5066733,127.0501975
"1044","680","11000",37.5062887,127.0502042
"1045","680","11000",37.5124056,127.0704954
"1046","680","11000",37.5087556,127.0381138
"1047","680","10400",37.5242078,127.047118
"1048","680","10800",37.5023732,127.0670202
"1049","680","11800",37.4982908,127.0690977
"1050","680","10800",37.5089543,127.0269707
"1051","680","10500",37.5079555,127.0270656
"1052","680","10500",37.5078146,127.0270517
"1053","680","10800",37.5155059,127.0356509
"1054","680","10800",37.4811565,127.0835798
"1055","680","10500",37.4814046,127.0844803
"1056","680","10500",37.4815472,127.0842344
"1057","680","10500",37.481576,127.0856449
"1058","680","10500",37.5163562,127.0515564
"1059","680","10500",37.5164366,127.0516738
"1060","680","10500",37.5002626,127.0647439
"1061","680","10300",37.5004829,127.0506779
"1062","680","11000",37.4895268,127.068888
"1063","680","11800",37.4894152,127.0691108
"1064","680","11800",37.5121271,127.0924573
"1065","680","11800",37.5030255,127.0584446
"1066","680","10300",37.5029252,127.0587463
"1067","680","10300",37.5031755,127.0589014
"1068","680","10300",37.4952362,127.107698
"1069","680","10500",37.4906257,127.0643238
"1070","680","10500",37.4972242,127.0420472
"1071","680","10600",37.4930182,127.042396
"1072","680","11000",37.5056234,127.0605172
"1073","680","10100",37.50749,127.0580704
"1074","680","11800",37.5250609,127.0242266
"1075","680","11800",37.525211,127.0257641
"1076","680","11800",37.524622,127.02759
"1077","680","11800",37.507414,127.0341165
"1078","680","10300",37.514141,127.0423
"1079","680","10600",37.482568,127.0622895
"1080","680","11000",37.5069576,127.0619686
"1081","680","10600",37.5301621,127.0320591
"1082","680","10800",37.5249902,127.0471188
"1083","680","10500",37.5086729,127.0261341
"1084","680","10800",37.5152962,127.0302882
"1085","680","11800",37.5021123,127.0428245
"1086","680","11800",37.4894992,127.0313704
"1087","680","11800",37.4982908,127.0379597
"1088","680","11800",37.4979694,127.0382815
"1089","680","11800",37.4978976,127.0384688
"1090","680","10300",37.5263149,127.0206638
"1091","680","10700",37.475027,127.0525437
"1092","680","10600",37.5239892,127.0474844
"1093","680","10800",37.5198902,127.0555229
"1094","680","10700",37.5184106,127.0478533
"1095","680","10700",37.5214641,127.0364066
"1096","680","10700",37.5200698,127.0362557
"1097","680","10700",37.5182632,127.0350892
"1098","680","11400",37.499931,127.0490139
"1099","680","11400",37.4898824,127.0831365
"1100","680","11400",37.4903811,127.0848255
"1101","680","11400",37.4905334,127.0852606
"1102","680","10500",37.4914646,127.0849116
"1103","680","10700",37.4691989,127.0242467
"1104","680","10700",37.4949297,127.0153044
"1105","680","11000",37.494891,127.0154456
"1106","680","10600",37.5249648,127.0237931
"1107","680","10300",37.5118128,127.0232703
"1108","680","11800",37.5014629,127.0383231
"1109","680","11800",37.5239992,127.0246978
"1110","680","10500",37.5122467,127.0250801
"1111","680","10100",37.5096844,127.0257706
"1112","680","10600",37.4842563,127.057093
"1113","680","10700",37.4757212,127.1060929
"1114","680","10800",37.5019384,127.0432758
"1115","680","10100",37.4717234,127.0271394
"1116","680","10800",37.4951712,127.0173933
"1117","680","10800",37.482269,127.0554094
"1118","680","10800",37.5133245,127.0920035
"1119","680","10100",37.4855251,127.0411001
"1120","680","10500",37.4973366,127.0727158
"1121","680","10300",37.4884586,127.037512
"1122","680","10100",37.4849734,127.0381889
"1123","680","10400",37.4789007,127.0491161
"1124","680","10700",37.5274267,127.036445
"1125","680","10700",37.5199125,127.0280918
"1126","680","11800",37.5207438,127.0282984
"1127","680","11800",37.5214014,127.0283375
"1128","680","11800",37.5216707,127.0282037
"1129","680","11800",37.4834261,127.0838229
"1130","680","11800",37.4836855,127.0867492
"1131","680","10500",37.4938446,127.0451074
"1132","680","10500",37.4909008,127.0865702
"1133","680","10600",37.4940656,127.0457422
"1134","680","10300",37.5010064,127.085413
"1135","680","10300",37.5012582,127.085966
"1136","680","10600",37.5000833,127.0597492
"1137","680","10600",37.4999663,127.0597129
"1138","680","10100",37.5177417,127.0401529
"1139","680","10700",37.4766848,127.0494379
"1140","680","10700",37.4757055,127.0503715
"1141","680","10700",37.4753435,127.0508496
"1142","680","10100",37.5090834,127.0523992
"1143","680","10100",37.4964147,127.0703118
"1144","680","10100",37.5071379,127.0581508
"1145","680","10100",37.5073317,127.0588618
"1146","680","10100",37.5075389,127.0595207
"1147","680","10100",37.5057804,127.0581523
"1148","680","11800",37.5244788,127.0243375
"1149","680","11800",37.5243892,127.0244
"1150","680","10500",37.4963768,127.0405036
"1151","680","10100",37.5118952,127.0360044
"1152","680","10800",37.5240132,127.0221604
"1153","680","10600",37.4864172,127.0529607
"1154","680","11100",37.5097181,127.0424333
"1155","680","10600",37.524353,127.023101
"1156","680","10200",37.5137073,127.0427041
"1157","680","10500",37.5176708,127.0518224
"1158","680","10500",37.4827067,127.080008
"1159","680","10400",37.481682,127.0802311
"1160","680","10100",37.4830714,127.0524854
"1161","680","10600",37.5035451,127.035664
"1162","680","11800",37.4895998,127.0691919
"1163","680","10300",37.5260839,127.0265243
"1164","680","10700",37.5177141,127.0439515
"1165","680","10600",37.5224642,127.0358487
"1166","680","10600",37.522471,127.0374249
"1167","680","10600",37.5218383,127.0375634
"1168","680","10600",37.521774,127.0373923
"1169","680","10600",37.5242329,127.0475785
"1170","680","10800",37.4860052,127.0759667
"1171","680","10800",37.4865894,127.0758097
"1172","680","11500",37.5000275,127.064828
"1173","680","11500",37.5245669,127.048752
"1174","680","11500",37.5233082,127.0480025
"1175","680","10500",37.5084187,127.0253552
"1176","680","10400",37.514138,127.0596826
"1177","680","10700",37.5130185,127.0279851
"1178","680","10500",37.4933985,127.0867127
"1179","680","10500",37.4933461,127.0864107
"1180","680","10500",37.4943658,127.0863647
"1181","680","10200",37.4980459,127.0578931
"1182","680","10500",37.4922425,127.0844751
"1183","680","11400",37.4906886,127.077186
"1184","680","10500",37.5035154,127.0596699
"1185","680","10300",37.5040036,127.0611909
"1186","680","10500",37.4870781,127.1041126
"1187","680","10400",37.5227382,127.0483054
"1188","680","10500",37.5143121,127.0343546
"1189","680","10100",37.5123871,127.0251445
"1190","680","10600",37.5228538,127.0373756
"1191","680","10800",37.5142612,127.0344202
"1192","680","10400",37.4809353,127.0808927
"1193","680","10400",37.480858,127.080988
"1194","680","10600",37.4827083,127.078901
"1195","680","10800",37.4985533,127.0234593
"1196","680","11400",37.490138,127.0839908
"1197","680","10700",37.5092511,127.0331395
"1198","680","10400",37.4840949,127.0573752
"1199","680","10800",37.4835778,127.0569584
"1200","680","10800",37.4822659,127.0485375
"1201","680","10800",37.5162426,127.0514619
"1202","680","10800",37.5159132,127.0516292
"1203","680","10800",37.5151023,127.0523964
"1204","680","10800",37.5103705,127.0706745
"1205","680","10800",37.5108266,127.0706535
"1206","680","11500",37.5000815,127.0646025
"1207","680","11400",37.5153504,127.0535499
"1208","680","11000",37.480419,127.0527958
"1209","680","11000",37.5141286,127.0528955
"1210","680","11000",37.5138263,127.0527565
"1211","680","11000",37.5090766,127.0572281
"1212","680","10100",37.5104393,127.0365607
"1213","680","10700",37.4703373,127.0253915
"1214","680","11000",37.5068187,127.0615486
"1215","680","10500",37.5167048,127.0294873
"1216","680","10800",37.5273015,127.0432542
"1217","680","10800",37.5278035,127.0440692
"1218","680","11400",37.5269046,127.0437587
"1219","680","11400",37.5264262,127.0435328
"1220","680","10600",37.5145446,127.0599101
"1221","680","11400",37.4989331,127.0584231
"1222","680","10600",37.5197608,127.0488864
"1223","680","10500",37.5231111,127.0388751
"1224","680","10700",37.5273448,127.0363245
"1225","680","10400",37.5214899,127.048651
"1226","680","10100",37.5176939,127.0402249
"1227","680","10100",37.5012252,127.0526302
"1228","680","10600",37.530798,127.0301908
"1229","680","10600",37.5307573,127.03027
"1230","680","10600",37.53063,127.0303078
"1231","680","10600",37.5306708,127.0301864
"1232","680","10100",37.4934525,127.0402593
"1233","680","10700",37.4943733,127.0398189
"1234","680","10700",37.4951403,127.0394584
"1235","680","10500",37.5160684,127.0417191
"1236","680","10500",37.5158794,127.0419266
"1237","680","11100",37.4910362,127.0368311
"1238","680","11500",37.491598,127.0365805
"1239","680","10300",37.491185,127.0369161
"1240","680","10800",37.486194,127.0513089
"1241","680","10800",37.5260392,127.0261468
"1242","680","10800",37.4823,127.0610213
"1243","680","10200",37.4824362,127.0621076
"1244","680","11000",37.4849093,127.0655667
"1245","680","10800",37.5291506,127.0325301
"1246","680","10300",37.4812484,127.0536742
"1247","680","11800",37.5075115,127.0350206
"1248","680","10300",37.4884824,127.028121
"1249","680","10600",37.4866499,127.056782
"1250","680","10800",37.483408,127.0570595
"1251","680","11000",37.5060012,127.0587712
"1252","680","10600",37.5239279,127.0246649
"1253","680","10600",37.5232268,127.025316
"1254","680","10600",37.5247145,127.0250766
"1255","680","10500",37.5075148,127.0338135
"1256","680","10100",37.5100952,127.0252763
"1257","680","10100",37.5100112,127.0252822
"1258","680","11800",37.5096921,127.025909
"1259","680","11800",37.5010905,127.0385105
"1260","680","10600",37.5287727,127.0282852
"1261","680","10600",37.4875925,127.053247
"1262","680","10600",37.4870652,127.0537622
"1263","680","10600",37.513341,127.0356216
"1264","680","10800",37.5131049,127.035436
"1265","680","10500",37.5201183,127.0495471
"1266","680","10100",37.4943745,127.0466662
"1267","680","11400",37.4983628,127.0588199
"1268","680","10600",37.5199167,127.0494689
"1269","680","11400",37.4968714,127.0457171
"1270","680","10100",37.4982932,127.0610582
"1271","680","10600",37.5099551,127.0977565
"1272","680","10400",37.5180781,127.0504894
"1273","680","11800",37.4988235,127.0606704
"1274","680","11800",37.502704,127.0489305
"1275","680","10100",37.4841956,127.0468874
"1276","680","10600",37.5031016,127.0660386
"1277","680","11400",37.4990029,127.0584619
"1278","680","11400",37.4943075,127.0470673
"1279","680","10400",37.5170288,127.0903961
"1280","680","10800",37.5004333,127.0660591
"1281","680","10700",37.4793809,127.0509827
"1282","680","10100",37.4937508,127.0412959
"1283","680","10800",37.4996345,127.0635971
"1284","680","10300",37.5299549,127.0294771
"1285","680","10600",37.4854807,127.056044
"1286","680","10800",37.4850779,127.0564091
"1287","680","10100",37.523776,127.0285075
"1288","680","10800",37.5079405,127.0401314
"1289","680","11100",37.5092337,127.0402851
"1290","680","11100",37.5121609,127.0317836
"1291","680","11100",37.512081,127.0314931
"1292","680","11100",37.5114495,127.0317606
"1293","680","10500",37.4807098,127.0529497
"1294","680","10500",37.4812556,127.0540349
"1295","680","11800",37.5248688,127.0241215
"1296","680","11800",37.5122909,127.0255994
"1297","680","11000",37.5016609,127.0390545
"1298","680","11400",37.5007126,127.0508043
"1299","680","10400",37.4816616,127.0800493
"1300","680","10600",37.5168705,127.0591574
"1301","680","10600",37.5157312,127.0597764
"1302","680","10800",37.4821818,127.0484925
"1303","680","10300",37.513871,127.0581973
"1304","680","10300",37.5137011,127.0580357
"1305","680","10300",37.5137653,127.0583971
"1306","680","10400",37.51372,127.0564295
"1307","680","10700",37.4932329,127.0298757
"1308","680","10700",37.4946145,127.0289468
"1309","680","11000",37.4956495,127.0326672
"1310","680","11000",37.4957421,127.0327275
"1311","680","10100",37.5237925,127.0281536
"1312","680","10600",37.5149525,127.0601986
"1313","680","10700",37.4699154,127.0256292
"1314","680","10100",37.4969166,127.0150546
"1315","680","10700",37.4958644,127.0155662
"1316","680","10700",37.4914916,127.0304541
"1317","680","10300",37.5037473,127.058152
"1318","680","10600",37.482131,127.0553453
"1319","680","10100",37.4789439,127.0561119
"1320","680","10100",37.4786558,127.0559555
"1321","680","10300",37.5271476,127.0438323
"1322","680","10400",37.492029,127.0689049
"1323","680","10700",37.4973376,127.0157104
"1324","680","11000",37.4990066,127.0253213
"1325","680","10100",37.4820311,127.0615434
"1326","680","10800",37.4861351,127.038022
"1327","680","10800",37.4860738,127.0381082
"1328","680","10100",37.4858489,127.0413292
"1329","680","10100",37.4856183,127.0417164
"1330","680","10100",37.4963193,127.0699996
"1331","680","10800",37.498706,127.0446344
"1332","680","10300",37.4825643,127.0799376
"1333","680","10700",37.4984946,127.0236068
"1334","680","10700",37.4983346,127.023571
"1335","680","11000",37.4988971,127.0252352
"1336","680","10300",37.5140379,127.0583721
"1337","680","10400",37.4789707,127.0490157
"1338","680","11000",37.5149891,127.0522821
"1339","680","10800",37.4987957,127.0515594
"1340","680","10600",37.5261958,127.044305
"1341","680","10300",37.4953134,127.1065764
"1342","680","10500",37.4925013,127.0843447
"1343","680","10700",37.4993165,127.0260678
"1344","680","10500",37.4723558,127.0320287
"1345","680","10800",37.5215219,127.0309979
"1346","680","11000",37.4894532,127.0584217
"1347","680","11000",37.5098395,127.0663435
"1348","680","11800",37.4873561,127.0286789
"1349","680","0",37.4880785,127.0520452
"1350","680","10700",37.5153678,127.1063668
"1351","680","10600",37.4620102,127.0381967
"1352","680","10600",37.4630871,127.038889
"1353","680","0",37.5293007,127.0446362
"1354","680","10700",37.4969123,127.0129685
"1355","680","10700",37.5099762,127.118171
"1356","680","10500",37.4807858,127.0127161
"1357","680","10300",37.5339044,127.0844235
"1358","680","10500",37.5169396,127.0438579
"1359","680","10600",37.4972527,127.0260226
"1360","680","10100",37.4928218,127.0591457
"1361","680","10600",37.4958733,127.1086505
"1362","680","10600",37.4951125,127.1215107
"1363","680","10100",37.4964827,127.0508625
"1364","680","11800",37.4863126,127.0292991
"1365","680","10100",37.5333834,127.0901533
"1366","680","11000",37.4888302,127.1032617
"1367","680","10500",37.5027319,127.0464901
"1368","680","10500",37.5023571,127.0428991
"1369","680","10400",37.5083783,127.0254641
"1370","680","10500",37.5028611,127.0470429
"1371","680","11100",37.4883991,127.0984113
"1372","680","11100",37.5273744,127.045714
"1373","680","10600",37.5278829,127.0404812
"1374","680","10500",37.5093019,127.0443727
"1375","680","10500",37.503092,127.0503598
"1376","680","10100",37.5052384,127.0775041
"1377","680","10100",37.486811,127.0697651
"1378","680","10600",37.5112496,127.0388831
"1379","680","10600",37.4896874,127.0754592
"1380","680","11400",37.5111472,127.0386616
"1381","680","10700",37.4913355,127.0396231
"1382","680","10700",37.5104382,127.0247648
"1383","680","10700",37.5097864,127.0257632
"1384","680","11000",37.5095093,127.0164733
"1385","680","10600",37.4978325,127.0968175
"1386","680","10100",37.5258752,127.0331479
"1387","680","11800",37.5066508,127.0793494
"1388","680","10200",37.4641886,127.040594
"1389","680","11400",37.5231645,127.0382906
