"","long","lat","order","hole","piece","id","group"
"238",127.08736581,37.49876785,34441,FALSE,"1","11680","11680.1"
"239",127.08759775,37.49870292,34442,FALSE,"1","11680","11680.1"
"240",127.08821881,37.49853015,34443,FALSE,"1","11680","11680.1"
"241",127.0884548,37.49846437,34444,FALSE,"1","11680","11680.1"
"242",127.08877081,37.498376,34445,FALSE,"1","11680","11680.1"
"243",127.0892509,37.49824157,34446,FALSE,"1","11680","11680.1"
"244",127.08927702,37.49823425,34447,FALSE,"1","11680","11680.1"
"245",127.08936831,37.49820869,34448,FALSE,"1","11680","11680.1"
"246",127.08966302,37.49812616,34449,FALSE,"1","11680","11680.1"
"247",127.08978137,37.49809256,34450,FALSE,"1","11680","11680.1"
"248",127.08985378,37.49807196,34451,FALSE,"1","11680","11680.1"
"249",127.09000163,37.49802962,34452,FALSE,"1","11680","11680.1"
"250",127.0901417,37.49798925,34453,FALSE,"1","11680","11680.1"
"251",127.09024733,37.49795988,34454,FALSE,"1","11680","11680.1"
"252",127.09028889,37.49794831,34455,FALSE,"1","11680","11680.1"
"253",127.09030106,37.49794497,34456,FALSE,"1","11680","11680.1"
"254",127.09032116,37.49793922,34457,FALSE,"1","11680","11680.1"
"255",127.09039306,37.49791867,34458,FALSE,"1","11680","11680.1"
"256",127.09056828,37.49786898,34459,FALSE,"1","11680","11680.1"
"257",127.09063544,37.49785041,34460,FALSE,"1","11680","11680.1"
"258",127.09064283,37.49784841,34461,FALSE,"1","11680","11680.1"
"259",127.0907129,37.49782948,34462,FALSE,"1","11680","11680.1"
"260",127.09077879,37.4978116,34463,FALSE,"1","11680","11680.1"
"261",127.09081298,37.49780176,34464,FALSE,"1","11680","11680.1"
"262",127.09092127,37.49777058,34465,FALSE,"1","11680","11680.1"
"263",127.09097438,37.49775526,34466,FALSE,"1","11680","11680.1"
"264",127.09098143,37.49775323,34467,FALSE,"1","11680","11680.1"
"265",127.09104258,37.4977362,34468,FALSE,"1","11680","11680.1"
"266",127.09109114,37.49772266,34469,FALSE,"1","11680","11680.1"
"267",127.09113299,37.49771088,34470,FALSE,"1","11680","11680.1"
"268",127.09115506,37.49770467,34471,FALSE,"1","11680","11680.1"
"269",127.09118351,37.49769648,34472,FALSE,"1","11680","11680.1"
"270",127.09119908,37.49769216,34473,FALSE,"1","11680","11680.1"
"271",127.091255,37.49767617,34474,FALSE,"1","11680","11680.1"
"272",127.0912818,37.49766872,34475,FALSE,"1","11680","11680.1"
"273",127.09131605,37.49765919,34476,FALSE,"1","11680","11680.1"
"274",127.09137139,37.49764397,34477,FALSE,"1","11680","11680.1"
"275",127.09144528,37.49762364,34478,FALSE,"1","11680","11680.1"
"276",127.09150534,37.49760698,34479,FALSE,"1","11680","11680.1"
"277",127.0916458,37.49756734,34480,FALSE,"1","11680","11680.1"
"278",127.09167216,37.49755961,34481,FALSE,"1","11680","11680.1"
"279",127.09169668,37.49755301,34482,FALSE,"1","11680","11680.1"
"280",127.09176634,37.49753426,34483,FALSE,"1","11680","11680.1"
"281",127.09178537,37.49752875,34484,FALSE,"1","11680","11680.1"
"282",127.09185082,37.49751022,34485,FALSE,"1","11680","11680.1"
"283",127.09194429,37.49748374,34486,FALSE,"1","11680","11680.1"
"284",127.09200147,37.49746755,34487,FALSE,"1","11680","11680.1"
"285",127.09203232,37.49745857,34488,FALSE,"1","11680","11680.1"
"286",127.0920521,37.49745301,34489,FALSE,"1","11680","11680.1"
"287",127.09207177,37.49744744,34490,FALSE,"1","11680","11680.1"
"288",127.09209958,37.49743965,34491,FALSE,"1","11680","11680.1"
"289",127.09213596,37.49742946,34492,FALSE,"1","11680","11680.1"
"290",127.09223215,37.49740252,34493,FALSE,"1","11680","11680.1"
"291",127.09227566,37.49739019,34494,FALSE,"1","11680","11680.1"
"292",127.09228678,37.4973872,34495,FALSE,"1","11680","11680.1"
"293",127.09229366,37.49738535,34496,FALSE,"1","11680","11680.1"
"294",127.09230484,37.49738211,34497,FALSE,"1","11680","11680.1"
"295",127.09231117,37.49738033,34498,FALSE,"1","11680","11680.1"
"296",127.09236239,37.49736591,34499,FALSE,"1","11680","11680.1"
"297",127.09246036,37.49733834,34500,FALSE,"1","11680","11680.1"
"298",127.0925492,37.49731341,34501,FALSE,"1","11680","11680.1"
"299",127.0927114,37.4972679,34502,FALSE,"1","11680","11680.1"
"300",127.09278011,37.49724842,34503,FALSE,"1","11680","11680.1"
"301",127.09286631,37.49722414,34504,FALSE,"1","11680","11680.1"
"302",127.09303129,37.49717755,34505,FALSE,"1","11680","11680.1"
"303",127.09312172,37.49715186,34506,FALSE,"1","11680","11680.1"
"304",127.09344054,37.49706208,34507,FALSE,"1","11680","11680.1"
"305",127.09357532,37.49702424,34508,FALSE,"1","11680","11680.1"
"306",127.09367388,37.49699629,34509,FALSE,"1","11680","11680.1"
"307",127.09382137,37.49695451,34510,FALSE,"1","11680","11680.1"
"308",127.09392682,37.49692486,34511,FALSE,"1","11680","11680.1"
"309",127.09398228,37.49690933,34512,FALSE,"1","11680","11680.1"
"310",127.09417975,37.49685314,34513,FALSE,"1","11680","11680.1"
"311",127.09428874,37.49682209,34514,FALSE,"1","11680","11680.1"
"312",127.09434049,37.49680741,34515,FALSE,"1","11680","11680.1"
"313",127.0943843,37.49679528,34516,FALSE,"1","11680","11680.1"
"314",127.09443996,37.49677981,34517,FALSE,"1","11680","11680.1"
"315",127.09444736,37.49677778,34518,FALSE,"1","11680","11680.1"
"316",127.09449147,37.49676566,34519,FALSE,"1","11680","11680.1"
"317",127.09455428,37.4967484,34520,FALSE,"1","11680","11680.1"
"318",127.0946042,37.49673371,34521,FALSE,"1","11680","11680.1"
"319",127.09471272,37.49670357,34522,FALSE,"1","11680","11680.1"
"320",127.09479425,37.49668091,34523,FALSE,"1","11680","11680.1"
"321",127.09485095,37.4966603,34524,FALSE,"1","11680","11680.1"
"322",127.09506465,37.49658299,34525,FALSE,"1","11680","11680.1"
"323",127.09525345,37.4965147,34526,FALSE,"1","11680","11680.1"
"324",127.09551519,37.49642101,34527,FALSE,"1","11680","11680.1"
"325",127.09585606,37.4962977,34528,FALSE,"1","11680","11680.1"
"326",127.09589667,37.49628303,34529,FALSE,"1","11680","11680.1"
"327",127.09640231,37.49609932,34530,FALSE,"1","11680","11680.1"
"328",127.09677231,37.49596557,34531,FALSE,"1","11680","11680.1"
"329",127.09713824,37.49583294,34532,FALSE,"1","11680","11680.1"
"330",127.09714515,37.49583077,34533,FALSE,"1","11680","11680.1"
"331",127.09717819,37.49581302,34534,FALSE,"1","11680","11680.1"
"332",127.09725507,37.49577173,34535,FALSE,"1","11680","11680.1"
"333",127.09732203,37.49573576,34536,FALSE,"1","11680","11680.1"
"334",127.09739005,37.49569922,34537,FALSE,"1","11680","11680.1"
"335",127.09752038,37.49562928,34538,FALSE,"1","11680","11680.1"
"336",127.09755337,37.49561157,34539,FALSE,"1","11680","11680.1"
"337",127.09773858,37.49551259,34540,FALSE,"1","11680","11680.1"
"338",127.09778573,37.49548722,34541,FALSE,"1","11680","11680.1"
"339",127.0978011,37.49547904,34542,FALSE,"1","11680","11680.1"
"340",127.09774892,37.49544107,34543,FALSE,"1","11680","11680.1"
"341",127.09764387,37.49536513,34544,FALSE,"1","11680","11680.1"
"342",127.09758215,37.49531966,34545,FALSE,"1","11680","11680.1"
"343",127.09754389,37.4952923,34546,FALSE,"1","11680","11680.1"
"344",127.09747489,37.49524292,34547,FALSE,"1","11680","11680.1"
"345",127.0974007,37.49518936,34548,FALSE,"1","11680","11680.1"
"346",127.09742348,37.49518455,34549,FALSE,"1","11680","11680.1"
"347",127.09762344,37.49514215,34550,FALSE,"1","11680","11680.1"
"348",127.09802707,37.49505679,34551,FALSE,"1","11680","11680.1"
"349",127.09850965,37.49495475,34552,FALSE,"1","11680","11680.1"
"350",127.0987944,37.49489482,34553,FALSE,"1","11680","11680.1"
"351",127.09882689,37.49487988,34554,FALSE,"1","11680","11680.1"
"352",127.0988426,37.49487255,34555,FALSE,"1","11680","11680.1"
"353",127.09892242,37.49483785,34556,FALSE,"1","11680","11680.1"
"354",127.0990485,37.49478256,34557,FALSE,"1","11680","11680.1"
"355",127.09914192,37.49474109,34558,FALSE,"1","11680","11680.1"
"356",127.09918607,37.49472218,34559,FALSE,"1","11680","11680.1"
"357",127.09920425,37.49471429,34560,FALSE,"1","11680","11680.1"
"358",127.09922403,37.49470893,34561,FALSE,"1","11680","11680.1"
"359",127.09924064,37.49470441,34562,FALSE,"1","11680","11680.1"
"360",127.09926519,37.49469734,34563,FALSE,"1","11680","11680.1"
"361",127.09931659,37.49468266,34564,FALSE,"1","11680","11680.1"
"362",127.09932824,37.49467843,34565,FALSE,"1","11680","11680.1"
"363",127.09936886,37.4946615,34566,FALSE,"1","11680","11680.1"
"364",127.09941689,37.49464147,34567,FALSE,"1","11680","11680.1"
"365",127.09947322,37.49461862,34568,FALSE,"1","11680","11680.1"
"366",127.09958413,37.49457629,34569,FALSE,"1","11680","11680.1"
"367",127.09962052,37.49456246,34570,FALSE,"1","11680","11680.1"
"368",127.09967191,37.49454328,34571,FALSE,"1","11680","11680.1"
"369",127.09974395,37.49451591,34572,FALSE,"1","11680","11680.1"
"370",127.09976268,37.49450885,34573,FALSE,"1","11680","11680.1"
"371",127.09977584,37.49444746,34574,FALSE,"1","11680","11680.1"
"372",127.09982578,37.49439983,34575,FALSE,"1","11680","11680.1"
"373",127.09989521,37.49438626,34576,FALSE,"1","11680","11680.1"
"374",127.09994432,37.49437721,34577,FALSE,"1","11680","11680.1"
"375",127.10007447,37.4943267,34578,FALSE,"1","11680","11680.1"
"376",127.10013381,37.49430356,34579,FALSE,"1","11680","11680.1"
"377",127.10018519,37.49428381,34580,FALSE,"1","11680","11680.1"
"378",127.10022829,37.49426716,34581,FALSE,"1","11680","11680.1"
"379",127.10025972,37.49425531,34582,FALSE,"1","11680","11680.1"
"380",127.10032665,37.49423048,34583,FALSE,"1","11680","11680.1"
"381",127.10035773,37.49421862,34584,FALSE,"1","11680","11680.1"
"382",127.10039491,37.49413582,34585,FALSE,"1","11680","11680.1"
"383",127.10044044,37.49410087,34586,FALSE,"1","11680","11680.1"
"384",127.10045422,37.49409297,34587,FALSE,"1","11680","11680.1"
"385",127.10057487,37.4940726,34588,FALSE,"1","11680","11680.1"
"386",127.10088512,37.49393015,34589,FALSE,"1","11680","11680.1"
"387",127.10148866,37.4936537,34590,FALSE,"1","11680","11680.1"
"388",127.10169949,37.49355836,34591,FALSE,"1","11680","11680.1"
"389",127.10214783,37.49335385,34592,FALSE,"1","11680","11680.1"
